Episode,Steps
479,27
480,22
481,31
482,20
483,17
484,25
485,23
486,26
487,18
488,19
489,24
490,27
491,22
492,18
493,17
494,20
495,21
496,22
497,21
498,26
499,24
500,26
501,23
502,20
503,27
504,19
505,21
506,16
507,22
508,25
509,15
510,23
511,27
512,24
513,18
514,26
515,23
516,17
517,26
518,28
519,21
520,23
521,26
522,18
523,23
524,24
525,26
526,18
527,25
528,23
529,27
530,23
531,22
532,27
533,17
534,22
535,22
536,22
537,18
538,27
539,17
540,28
541,22
542,22
543,17
544,22
545,24
546,21
547,20
548,25
549,22
550,18
551,20
552,18
553,21
554,21
555,18
556,25
557,23
558,26
559,23
560,23
561,22
562,30
563,23
564,22
565,22
566,22
567,21
568,17
569,27
570,22
571,22
572,23
573,18
574,17
575,18
576,19
577,26
578,23
579,20
580,22
581,22
582,23
583,21
584,23
585,22
586,22
587,23
588,23
589,23
590,22
591,23
592,20
593,23
594,25
595,17
596,24
597,18
598,19
599,25
600,22
601,23
602,22
603,21
604,23
605,22
606,26
607,20
608,17
609,19
610,22
611,22
612,23
613,18
614,22
615,17
616,22
617,26
618,23
619,23
620,27
621,24
622,21
623,26
624,25
625,20
626,26
627,22
628,22
629,23
630,26
631,17
632,29
633,19
634,18
635,23
636,26
637,18
638,18
639,21
640,21
641,19
642,20
643,19
644,19
645,23
646,19
647,25
648,23
649,22
650,19
651,22
652,21
653,23
654,23
655,22
656,22
657,18
658,22
659,24
660,26
661,22
662,23
663,23
664,23
665,21
666,19
667,24
668,23
669,17
670,23
671,23
672,17
673,18
674,17
675,18
676,20
677,23
678,23
679,20
680,26
681,23
682,24
683,23
684,22
685,22
686,23
687,23
688,20
689,23
690,19
691,23
692,22
693,27
694,26
695,21
696,27
697,24
698,23
699,23
700,20
701,22
702,22
703,20
704,18
705,20
706,30
707,17
708,20
709,19
710,23
711,18
712,24
713,19
714,19
715,19
716,15
717,18
718,19
719,17
720,18
721,25
722,22
723,24
724,22
725,19
726,23
727,19
728,22
729,22
730,22
731,21
732,26
733,23
734,20
735,22
736,25
737,28
738,26
739,23
740,22
741,23
742,19
743,23
744,20
745,23
746,18
747,22
748,27
749,19
750,18
751,22
752,19
753,22
754,19
755,30
756,19
757,19
758,24
759,19
760,28
761,19
762,18
763,19
764,20
765,21
766,22
767,22
768,19
769,17
770,23
771,19
772,21
773,18
774,18
775,19
776,28
777,18
778,22
779,19
780,27
781,19
782,30
783,24
784,19
785,21
786,19
787,23
788,23
789,19
790,25
791,19
792,19
793,21
794,18
795,18
796,22
797,18
798,18
799,18
800,23
801,22
802,19
803,19
804,23
805,20
806,22
807,24
808,19
809,24
810,25
811,17
812,24
813,16
814,26
815,20
816,23
817,20
818,23
819,24
820,19
821,19
822,23
823,19
824,22
825,21
826,17
827,26
828,20
829,18
830,16
831,24
832,20
833,22
834,26
835,19
836,18
837,22
838,21
839,18
840,18
841,19
842,24
843,21
844,23
845,19
846,19
847,23
848,17
849,18
850,23
851,21
852,21
853,17
854,19
855,27
856,19
857,18
858,18
859,18
860,18
861,20
862,19
863,19
864,18
865,21
866,18
867,27
868,18
869,22
870,23
871,19
872,19
873,23
874,19
875,22
876,20
877,19
878,19
879,18
880,19
881,22
882,19
883,19
884,19
885,23
886,22
887,19
888,19
889,21
890,22
891,17
892,27
893,24
894,20
895,19
896,19
897,20
898,23
899,26
900,19
901,26
902,20
903,20
904,19
905,20
906,27
907,19
908,20
909,19
910,27
911,22
912,16
913,21
914,18
915,19
916,22
917,18
918,24
919,16
920,19
921,21
922,17
923,18
924,18
925,23
926,19
927,19
928,21
929,23
930,22
931,22
932,20
933,23
934,23
935,19
936,25
937,19
938,25
939,20
940,23
941,19
942,20
943,18
944,23
945,22
946,20
947,19
948,21
949,18
950,21
951,20
952,18
953,23
954,20
955,26
956,19
957,19
958,25
959,19
960,23
961,23
962,19
963,20
964,23
965,18
966,26
967,21
968,19
969,19
970,18
971,23
972,22
973,18
974,21
975,18
976,19
977,23
978,21
979,24
980,21
981,21
982,19
983,19
984,22
985,19
986,19
987,21
988,22
989,25
990,24
991,24
992,22
993,20
994,23
995,20
996,22
997,26
998,19
999,22
1000,20
1001,22
1002,20
1003,21
1004,22
1005,19
1006,22
1007,22
1008,26
1009,21
1010,20
1011,20
1012,18
1013,26
1014,20
1015,22
1016,23
1017,19
1018,22
1019,19
1020,19
1021,20
1022,20
1023,19
1024,22
1025,21
1026,19
1027,23
1028,21
1029,18
1030,23
1031,19
1032,19
1033,19
1034,18
1035,20
1036,18
1037,21
1038,21
1039,20
1040,21
1041,19
1042,22
1043,18
1044,23
1045,19
1046,21
1047,27
1048,20
1049,23
1050,22
1051,19
1052,25
1053,19
1054,18
1055,21
1056,21
1057,21
1058,19
1059,25
1060,20
1061,19
1062,22
1063,21
1064,24
1065,18
1066,22
1067,26
1068,19
1069,19
1070,22
1071,19
1072,23
1073,19
1074,23
1075,22
1076,19
1077,22
1078,27
1079,23
1080,23
1081,20
1082,21
1083,22
1084,21
1085,20
1086,27
1087,23
1088,20
1089,24
1090,20
1091,29
1092,22
1093,19
1094,23
1095,20
1096,20
1097,21
1098,18
1099,18
1100,21
1101,16
