Episode,Epsilon
1,1.0
2,1.0
3,1.0
4,0.9752487531218751
5,0.9137248860125932
6,0.8822202429488013
7,0.851801859600347
8,0.8265651079747222
9,0.7940753492934954
10,0.7666961448653229
11,0.7292124703704616
12,0.6900935609921609
13,0.6369088258938781
14,0.6149486215357263
15,0.5848838636585911
16,0.5647174463480732
17,0.5344229416520513
18,0.510849320360386
19,0.47622912292284103
20,0.43952667968844233
21,0.40565285250151817
22,0.39166620452737816
23,0.36880183088056995
24,0.3472722151889232
25,0.32050833588933575
26,0.3033145315372582
27,0.2799384215094006
28,0.2570720625972084
29,0.23607350863684065
30,0.22340924607110255
31,0.21036724137609603
32,0.19709615934585656
33,0.1846622876013121
34,0.1730128104744653
35,0.16455423674261854
36,0.1526354036900377
37,0.14016760486247823
38,0.12743425563174798
39,0.12181307688414106
40,0.11820406108847166
41,0.11412846151764894
42,0.10586201936274783
43,0.09819432413732986
44,0.09386293109673778
45,0.08972259762946533
46,0.08576489601717459
47,0.08075818212241151
48,0.07528520976374668
49,0.0708902705368767
50,0.0667518955258533
51,0.06254083169574957
52,0.05714511431233153
53,0.05462441922520914
54,0.051178420962124486
55,0.047234157581800176
56,0.04447676004441063
57,0.04272851397543923
58,0.04063952250178857
59,0.0378853869148274
60,0.036396227662238566
61,0.03461682084029365
62,0.03325613897196732
63,0.030693125720441184
64,0.02861305625559891
65,0.026144461565619025
66,0.024008889611965685
67,0.022835098131175
68,0.020760672449809284
69,0.020145585821044927
70,0.018780321875645996
71,0.017951913959130504
72,0.01707424722777892
73,0.0164031105360144
74,0.01575835418494799
75,0.01506324653745902
76,0.013694844909292236
77,0.012639398604785928
78,0.01190154599194817
79,0.011150733307840981
80,0.010658869760009713
81,0.00998645168764533
82,0.00998645168764533
83,0.00998645168764533
84,0.00998645168764533
85,0.00998645168764533
86,0.00998645168764533
87,0.00998645168764533
88,0.00998645168764533
89,0.00998645168764533
90,0.00998645168764533
91,0.00998645168764533
92,0.00998645168764533
93,0.00998645168764533
94,0.00998645168764533
95,0.00998645168764533
96,0.00998645168764533
97,0.00998645168764533
98,0.00998645168764533
99,0.00998645168764533
100,0.00998645168764533
101,0.00998645168764533
