Episode,Epsilon
1,1.0
2,0.9801495006250001
3,0.9091562615825302
4,0.851801859600347
5,0.7861544476842928
6,0.7628626641409962
7,0.7402609576967045
8,0.6662995813682115
9,0.6465587967553006
10,0.5732736268885887
11,0.5185893309484582
12,0.4484282034609769
13,0.40974000909221303
14,0.3632974174544486
15,0.35253382661792404
16,0.3420891339682016
17,0.3253644408394192
18,0.30028896908517405
19,0.25966219297210513
20,0.24450384299593592
21,0.22229219984074702
22,0.19415447453059972
23,0.1800916657318127
24,0.16538114245489302
25,0.1518722266715875
26,0.13601479046086049
27,0.12490462201997637
28,0.11186295456362313
29,0.10119240105273684
30,0.09292664835904782
31,0.08533607153708872
32,0.07719590465791494
33,0.0716045256805401
34,0.06412808167716157
35,0.062228127537270826
36,0.05714511431233153
37,0.05066791621302729
38,0.04652918187562211
39,0.0418803316354751
40,0.03750748018035199
41,0.033760011361539714
42,0.029783765425331846
43,0.02601373925779093
44,0.024008889611965685
45,0.021075222784267326
46,0.018969543067746772
47,0.017332943577287888
48,0.01567956241402325
49,0.013694844909292236
50,0.012264924940880204
51,0.01039504944313793
