Episode,Epsilon
1,1.0
2,1.0
3,0.995
4,0.9229311239742362
5,0.8690529955452602
6,0.8183201210226743
7,0.7744209942832988
8,0.736559652908221
9,0.7005493475733617
10,0.6797938283326578
11,0.6337242817644086
12,0.6057704364907278
13,0.567555222460375
14,0.5344229416520513
15,0.5057535983897912
16,0.47147873742168567
17,0.446186062443672
18,0.42650460709830135
19,0.4117990041127769
20,0.39166620452737816
21,0.3614809303671764
22,0.3438081748424137
23,0.3173112652388396
24,0.30028896908517405
25,0.2757603055760701
26,0.2570720625972084
27,0.2457325055235537
28,0.23725980767521673
29,0.22453190559909803
30,0.21355457002808648
31,0.19808659230739353
32,0.17388222158237718
33,0.16538114245489302
34,0.15888051309497406
35,0.14885748713096328
36,0.14372497725712216
37,0.13807558583895513
38,0.12679708435358925
39,0.12181307688414106
40,0.11299003011401039
41,0.1042820154910064
42,0.09868776295209031
43,0.0943346041173244
44,0.0906265979439563
45,0.08490939117940327
46,0.07915509187866444
47,0.07379076075438468
48,0.06844601986126451
49,0.06412808167716157
50,0.06129936495526111
51,0.058595424120670696
52,0.05601075525639029
53,0.05354009722551939
54,0.05143559895690903
55,0.04966213277390804
56,0.046997986793891174
57,0.04425437624418858
58,0.039435475429100995
59,0.036396227662238566
60,0.034100160462149656
61,0.031948941366546975
62,0.029783765425331846
63,0.027765323199097504
64,0.02654058308574668
65,0.025497353542912736
66,0.023650553933395897
67,0.022158551474944856
68,0.021181128426399323
69,0.020145585821044927
70,0.018686420266267767
71,0.01724627885940145
72,0.016239489508417658
73,0.015523158778943369
74,0.014838425699981627
75,0.014112977003416188
76,0.013289101019874787
77,0.012576201611761997
78,0.011319680961146208
79,0.010447285872500434
80,0.00998645168764533
81,0.00998645168764533
82,0.00998645168764533
83,0.00998645168764533
84,0.00998645168764533
85,0.00998645168764533
86,0.00998645168764533
87,0.00998645168764533
88,0.00998645168764533
89,0.00998645168764533
90,0.00998645168764533
91,0.00998645168764533
92,0.00998645168764533
93,0.00998645168764533
94,0.00998645168764533
95,0.00998645168764533
96,0.00998645168764533
97,0.00998645168764533
98,0.00998645168764533
99,0.00998645168764533
100,0.00998645168764533
101,0.00998645168764533
102,0.00998645168764533
103,0.00998645168764533
104,0.00998645168764533
105,0.00998645168764533
106,0.00998645168764533
107,0.00998645168764533
108,0.00998645168764533
109,0.00998645168764533
110,0.00998645168764533
111,0.00998645168764533
