Episode,Steps
1,35
2,13
3,30
4,10
5,28
6,10
7,19
8,13
9,36
10,30
11,11
12,31
13,13
14,35
15,32
16,12
17,34
18,35
19,36
20,12
21,13
22,36
23,37
24,33
25,35
26,13
27,30
28,29
29,36
30,37
31,10
32,34
33,12
34,31
35,36
36,27
37,9
38,34
39,32
40,34
41,16
42,37
43,34
44,38
45,34
46,30
47,33
48,33
49,34
50,35
