Episode,Reward
412,650
413,660
414,675
415,705
416,835
417,700
418,605
419,275
420,735
421,740
422,640
423,700
424,460
425,370
426,525
427,665
428,675
429,620
430,670
431,355
432,725
433,705
434,780
435,715
436,560
437,735
438,425
439,610
440,725
441,720
442,530
443,560
444,760
445,515
446,530
447,690
448,525
449,545
450,310
451,650
452,465
453,665
454,785
455,700
456,370
457,715
458,700
459,615
460,575
461,595
462,715
463,700
464,590
465,750
466,760
467,525
468,455
469,575
470,640
471,475
472,610
473,725
474,700
475,425
476,490
477,635
478,700
479,465
480,630
481,700
482,640
483,750
484,760
485,675
486,600
487,640
488,595
489,480
490,615
491,440
492,650
493,660
494,635
495,735
496,625
497,705
498,650
499,560
500,685
501,435
502,740
503,700
504,610
505,670
506,715
507,585
508,715
509,655
510,835
511,180
512,700
513,525
514,775
515,425
516,715
517,680
518,630
519,825
520,750
521,750
522,740
523,505
524,850
525,665
526,705
527,730
528,750
529,700
530,730
531,725
532,435
533,505
534,550
535,640
536,775
537,700
538,675
539,555
540,585
541,695
542,560
543,155
544,785
545,640
546,450
547,640
548,810
549,630
550,680
551,840
552,700
553,705
554,545
555,50
556,810
557,655
558,675
559,625
560,640
561,500
562,540
563,675
564,620
565,660
566,485
567,575
568,700
569,685
570,650
571,595
572,600
573,460
574,665
575,700
576,675
577,290
578,760
579,635
580,630
581,585
582,435
583,775
584,715
585,665
586,925
587,620
588,740
589,645
590,425
591,615
592,620
593,675
594,735
595,690
596,685
597,620
598,635
599,650
600,395
601,825
602,670
603,710
604,715
605,590
606,715
607,590
608,720
609,705
610,730
611,630
612,690
613,775
614,605
615,660
616,625
617,660
618,610
619,715
620,715
621,650
622,715
623,705
624,390
625,590
626,690
627,465
628,640
629,640
630,610
631,725
632,775
633,760
634,680
635,725
636,690
637,485
638,670
639,765
640,695
641,660
642,870
643,425
644,685
645,750
646,750
647,700
648,675
649,925
650,225
651,650
652,675
653,655
654,610
655,555
656,775
657,740
658,665
659,680
660,655
661,675
662,645
663,575
664,680
665,540
666,30
667,750
668,735
669,675
670,715
671,650
672,760
673,560
674,445
675,650
676,775
677,725
678,810
679,735
680,775
681,750
682,650
683,425
684,705
685,640
686,750
687,730
688,575
689,740
690,555
691,855
692,645
693,720
694,730
695,715
696,710
697,645
698,645
699,700
700,635
701,820
