Episode,Steps
398,38
399,38
400,33
401,32
402,36
403,36
404,28
405,27
406,35
407,15
408,20
409,23
410,23
411,29
412,25
413,33
414,35
415,37
416,32
417,36
418,34
419,19
420,37
421,37
422,36
423,37
424,25
425,13
426,28
427,24
428,34
429,31
430,35
431,20
432,37
433,37
434,39
435,27
436,31
437,37
438,26
439,34
440,37
441,35
442,29
443,31
444,37
445,30
446,27
447,37
448,28
449,22
450,18
451,34
452,27
453,37
454,38
455,37
456,21
457,37
458,37
459,34
460,31
461,36
462,37
463,36
464,29
465,38
466,37
467,20
468,27
469,31
470,33
471,24
472,32
473,38
474,37
475,26
476,29
477,33
478,35
479,24
480,35
481,25
482,35
483,37
484,37
485,34
486,32
487,33
488,23
489,20
490,32
491,23
492,35
493,34
494,34
495,36
496,33
497,29
498,38
499,20
500,34
501,23
502,38
503,35
504,31
505,37
506,26
507,31
508,36
509,37
510,33
511,12
512,37
513,26
514,38
515,23
516,36
517,37
518,23
519,32
520,37
521,37
522,37
523,29
524,33
525,34
526,36
527,27
528,38
529,38
530,27
531,37
532,23
533,26
534,31
535,36
536,38
537,35
538,34
539,32
540,31
541,37
542,20
543,11
544,38
545,34
546,24
547,34
548,31
549,31
550,25
551,33
552,36
553,36
554,28
555,6
556,33
557,37
558,36
559,33
560,34
561,25
562,30
563,36
564,31
565,34
566,24
567,32
568,35
569,34
570,34
571,30
572,32
573,23
574,34
575,36
576,36
577,18
578,37
579,33
580,34
581,33
582,23
583,38
584,26
585,36
586,36
587,33
588,39
589,37
590,26
591,32
592,32
593,36
594,37
595,37
596,34
597,23
598,34
599,34
600,24
601,32
602,34
603,35
604,38
605,22
606,36
607,22
608,38
609,34
610,28
611,33
612,36
613,38
614,32
615,33
616,34
617,34
618,31
619,37
620,38
621,36
622,27
623,36
624,21
625,32
626,36
627,27
628,33
629,35
630,32
631,37
632,38
633,37
634,36
635,37
636,37
637,24
638,26
639,38
640,34
641,34
642,34
643,22
644,35
645,37
646,37
647,36
648,35
649,36
650,17
651,34
652,37
653,35
654,24
655,29
656,38
657,38
658,37
659,36
660,36
661,35
662,33
663,20
664,33
665,29
666,6
667,38
668,36
669,36
670,38
671,34
672,37
673,21
674,26
675,36
676,38
677,37
678,31
679,28
680,38
681,37
682,33
683,23
684,34
685,34
686,30
687,38
688,32
689,37
690,32
691,32
692,35
693,37
694,38
695,38
696,35
697,33
698,33
699,36
700,34
701,31
702,37
703,39
704,32
705,37
706,35
707,37
708,35
709,24
710,36
711,37
712,24
713,37
714,24
715,37
716,32
717,38
718,37
719,37
720,38
721,29
722,36
723,36
724,37
725,37
726,28
727,35
728,37
729,38
730,31
731,32
732,37
733,37
734,36
735,35
736,35
737,38
738,27
739,26
740,38
741,30
742,37
743,36
744,26
745,31
746,22
747,36
748,33
749,34
750,37
751,22
752,38
753,37
754,17
755,30
756,37
757,36
758,38
759,30
760,37
761,34
762,37
763,31
764,34
765,38
766,31
767,37
768,34
769,37
770,37
771,24
772,24
773,24
774,37
775,29
776,38
777,36
778,28
779,29
780,38
781,26
782,30
783,37
784,37
785,20
786,34
787,26
788,37
789,31
790,37
791,37
792,36
793,37
794,30
795,36
796,24
797,38
798,37
799,37
800,33
801,35
802,38
803,35
804,37
805,27
806,7
807,26
808,24
809,34
810,37
811,36
812,36
813,29
814,33
815,22
816,37
817,33
818,36
819,33
820,38
821,37
822,26
823,29
824,19
825,33
826,26
827,36
828,33
829,37
830,37
831,36
832,37
833,38
834,27
835,33
836,37
837,34
838,31
839,38
840,37
841,36
842,31
843,35
844,36
845,28
846,36
847,36
848,34
849,36
850,36
851,37
852,37
853,34
854,37
855,36
856,20
857,34
858,35
859,37
860,33
861,33
862,35
863,37
864,30
865,32
866,29
867,37
868,38
869,37
870,24
871,36
872,38
873,37
874,12
875,37
876,26
877,35
878,34
879,36
880,37
881,37
882,37
883,30
884,21
885,36
886,33
887,37
888,34
889,36
890,36
891,12
892,37
893,37
894,38
895,23
896,20
897,25
898,37
899,38
900,34
901,38
902,23
903,28
904,34
905,22
906,26
907,27
908,38
909,36
910,36
911,37
912,37
913,23
914,24
915,33
916,12
917,33
918,28
919,23
920,32
921,28
922,33
923,37
924,36
925,33
926,33
927,38
928,36
929,39
930,31
931,37
932,32
933,36
934,34
935,32
936,37
937,37
938,37
939,28
940,38
941,32
942,17
943,33
944,34
945,37
946,30
947,33
948,34
949,37
950,37
951,27
