Episode,Steps
348,26
349,21
350,25
351,25
352,17
353,25
354,27
355,22
356,21
357,17
358,30
359,25
360,26
361,26
362,26
363,17
364,17
365,30
366,22
367,21
368,27
369,25
370,31
371,24
372,25
373,17
374,26
375,27
376,24
377,24
378,31
379,28
380,20
381,26
382,25
383,22
384,27
385,28
386,27
387,21
388,27
389,21
390,26
391,24
392,29
393,26
394,22
395,18
396,21
397,26
398,23
399,25
400,26
401,21
402,16
403,18
404,26
405,21
406,22
407,26
408,26
409,21
410,25
411,26
412,22
413,18
414,23
415,26
416,23
417,17
418,25
419,20
420,21
421,25
422,18
423,23
424,20
425,26
426,20
427,17
428,26
429,22
430,18
431,33
432,15
433,22
434,24
435,27
436,22
437,22
438,30
439,25
440,22
441,21
442,26
443,21
444,24
445,25
446,25
447,25
448,22
449,25
450,22
451,26
452,26
453,25
454,26
455,24
456,21
457,23
458,21
459,26
460,25
461,22
462,26
463,22
464,20
465,22
466,22
467,26
468,24
469,26
470,21
471,18
472,25
473,27
474,22
475,23
476,22
477,19
478,22
479,22
480,22
481,22
482,17
483,24
484,22
485,19
486,22
487,25
488,23
489,22
490,19
491,23
492,27
493,30
494,25
495,17
496,26
497,27
498,28
499,22
500,23
501,21
502,25
503,19
504,27
505,18
506,23
507,22
508,27
509,22
510,22
511,26
512,28
513,25
514,25
515,22
516,20
517,22
518,26
519,18
520,22
521,25
522,25
523,27
524,19
525,21
526,26
527,16
528,25
529,22
530,27
531,19
532,25
533,24
534,22
535,28
536,25
537,23
538,22
539,22
540,24
541,17
542,27
543,26
544,25
545,26
546,18
547,25
548,26
549,22
550,22
551,22
552,27
553,26
554,24
555,23
556,25
557,26
558,26
559,22
560,25
561,24
562,22
563,24
564,22
565,26
566,27
567,22
568,22
569,21
570,23
571,22
572,25
573,25
574,26
575,26
576,23
577,23
578,22
579,22
580,23
581,23
582,19
583,26
584,22
585,22
586,23
587,26
588,25
589,26
590,21
591,19
592,26
593,22
594,22
595,25
596,22
597,22
598,21
599,20
600,22
601,22
602,27
603,18
604,26
605,22
606,27
607,26
608,21
609,27
610,21
611,25
612,22
613,22
614,27
615,23
616,25
617,25
618,22
619,22
620,23
621,22
622,24
623,22
624,21
625,22
626,19
627,23
628,27
629,21
630,20
631,23
632,23
633,26
634,23
635,13
636,25
637,26
638,18
639,25
640,22
641,26
642,24
643,27
644,22
645,21
646,20
647,21
648,27
649,19
650,23
651,21
652,21
653,23
654,22
655,25
656,25
657,22
658,21
659,24
660,22
661,21
662,19
663,29
664,27
665,19
666,18
667,23
668,25
669,22
670,19
671,17
672,25
673,18
674,25
675,27
676,22
677,25
678,19
679,25
680,19
681,23
682,23
683,22
684,19
685,19
686,25
687,19
688,24
689,19
690,25
691,19
692,22
693,19
694,21
695,22
696,22
697,19
698,25
699,23
700,22
701,25
702,26
703,26
704,20
705,23
706,19
707,28
708,25
709,23
710,22
711,20
712,26
713,27
714,18
715,27
716,16
717,20
718,26
719,23
720,25
721,23
722,22
723,26
724,19
725,22
726,17
727,26
728,15
729,27
730,21
731,26
732,23
733,28
734,24
735,23
736,22
737,29
738,21
739,22
740,23
741,27
742,22
743,19
744,23
745,19
746,24
747,25
748,19
749,22
750,26
751,20
752,19
753,22
754,22
755,20
756,24
757,26
758,20
759,20
760,22
761,27
762,20
763,19
764,18
765,21
766,23
767,23
768,19
769,22
770,19
771,25
772,23
773,18
774,19
775,26
776,17
777,27
778,19
779,23
780,22
781,18
782,20
783,17
784,23
785,22
786,18
787,26
788,20
789,18
790,24
791,19
792,20
793,19
794,18
795,27
796,19
797,25
798,18
799,18
800,22
801,22
802,20
803,23
804,18
805,22
806,22
807,26
808,17
809,20
810,23
811,20
812,19
813,20
814,19
815,19
816,23
817,25
818,16
819,23
820,19
821,16
822,21
823,24
824,19
825,18
826,20
827,20
828,18
829,14
830,27
831,23
832,23
833,22
834,26
835,23
836,23
837,13
838,21
839,19
840,20
841,24
842,19
843,26
844,19
845,23
846,20
847,22
848,19
849,19
850,19
851,22
852,19
853,20
854,22
855,19
856,23
857,22
858,20
859,22
860,19
861,22
862,19
863,23
864,19
865,20
866,26
867,18
868,19
869,20
870,23
871,25
872,18
873,25
874,22
875,19
876,23
877,18
878,18
879,19
880,23
881,19
882,24
883,19
884,19
885,20
886,20
887,19
888,18
889,22
890,19
891,20
892,18
893,20
894,22
895,19
896,17
897,21
898,22
899,21
900,23
901,20
902,19
903,21
904,19
905,23
906,18
907,19
908,23
909,19
910,23
911,26
912,18
913,23
914,16
915,24
916,17
917,18
918,18
919,23
920,22
921,18
922,22
923,23
924,22
925,21
926,23
927,21
928,18
929,25
930,19
931,18
932,26
933,17
934,18
935,19
936,18
937,27
938,19
939,19
940,19
941,22
942,23
943,22
944,23
945,20
946,19
947,23
948,19
949,17
950,18
951,18
952,19
953,18
954,19
955,19
956,19
957,22
958,22
959,23
960,19
961,19
962,30
963,19
964,27
965,18
966,19
967,17
968,19
969,19
970,17
971,18
972,19
973,25
974,19
975,19
976,19
977,17
978,20
979,22
980,18
981,18
982,19
983,24
984,18
985,18
986,22
987,19
988,25
989,22
990,20
991,23
992,19
993,28
994,19
995,19
996,22
997,18
998,20
999,23
1000,18
1001,19
1002,23
1003,19
1004,16
1005,19
1006,19
1007,20
1008,19
1009,20
1010,19
1011,20
1012,18
1013,19
1014,22
1015,19
1016,19
1017,19
1018,18
1019,20
1020,22
1021,19
1022,19
1023,18
1024,23
1025,19
1026,19
1027,19
1028,20
1029,20
1030,19
1031,19
1032,19
1033,19
1034,23
1035,26
1036,18
1037,26
1038,20
1039,21
1040,26
1041,24
1042,20
1043,19
1044,19
1045,19
1046,19
1047,19
1048,19
1049,20
1050,20
1051,18
1052,19
1053,19
1054,19
1055,25
1056,19
1057,19
1058,22
1059,19
1060,22
1061,20
1062,20
1063,21
1064,19
1065,31
1066,19
1067,18
1068,13
1069,20
1070,18
1071,19
1072,21
1073,22
1074,19
1075,18
1076,20
1077,20
1078,20
1079,20
1080,22
1081,26
1082,23
1083,19
1084,17
1085,19
1086,26
1087,19
1088,20
1089,23
1090,19
1091,27
1092,18
1093,23
1094,20
1095,18
1096,19
1097,22
1098,18
1099,22
1100,18
1101,20
