Episode,Reward
292,200
293,340
294,390
295,250
296,175
297,260
298,635
299,430
300,465
301,280
302,205
303,155
304,180
305,230
306,480
307,160
308,325
309,175
310,195
311,390
312,225
313,210
314,290
315,400
316,340
317,240
318,275
319,300
320,415
321,555
322,225
323,205
324,360
325,375
326,285
327,240
328,60
329,215
330,155
331,135
332,340
333,160
334,225
335,325
336,280
337,360
338,335
339,550
340,410
341,230
342,255
343,300
344,405
345,65
346,190
347,305
348,275
349,565
350,275
351,235
352,90
353,225
354,250
355,320
356,275
357,400
358,515
359,275
360,310
361,285
362,285
363,300
364,440
365,340
366,250
367,275
368,540
369,300
370,465
371,515
372,310
373,200
374,405
375,400
376,290
377,325
378,425
379,350
380,325
381,275
382,350
383,300
384,450
385,515
386,340
387,265
388,490
389,315
390,475
391,315
392,300
393,450
394,300
395,265
396,415
397,165
398,415
399,350
400,250
401,325
402,395
403,350
404,465
405,475
406,540
407,340
408,285
409,440
410,285
411,275
412,300
413,225
414,175
415,175
416,405
417,310
418,375
419,440
420,205
421,430
422,105
423,160
424,275
425,400
426,490
427,325
428,350
429,275
430,400
431,440
432,300
433,400
434,325
435,275
436,490
437,350
438,225
439,325
440,580
441,415
442,295
443,290
444,235
445,400
446,200
447,190
448,160
449,305
450,400
451,275
452,300
453,465
454,490
455,225
456,475
457,260
458,300
459,465
460,275
461,300
462,490
463,300
464,265
465,300
466,260
467,350
468,200
469,415
470,110
471,225
472,290
473,465
474,300
475,310
476,305
477,235
478,350
479,300
480,340
481,285
482,345
483,310
484,515
485,310
486,350
487,365
488,310
489,540
490,450
491,505
492,350
493,260
494,185
495,470
496,315
497,305
498,425
499,185
500,350
501,490
502,530
503,350
504,325
505,425
506,315
507,275
508,375
509,515
510,520
511,285
512,350
513,260
514,440
515,300
516,490
517,300
518,300
519,455
520,350
521,420
522,400
523,475
524,515
525,275
526,300
527,340
528,285
529,330
530,465
531,260
532,330
533,280
534,350
535,350
536,325
537,325
538,250
539,430
540,225
541,310
542,350
543,575
544,465
545,465
546,300
547,375
548,300
549,300
550,490
551,325
552,435
553,375
554,275
555,305
556,265
557,425
558,260
559,240
560,255
561,310
562,325
563,310
564,280
565,290
566,260
567,365
568,250
569,350
570,365
571,400
572,285
573,235
574,135
575,240
576,440
577,310
578,260
579,450
580,315
581,310
582,335
583,440
584,315
585,350
586,325
587,300
588,450
589,325
590,430
591,250
592,350
593,400
594,225
595,265
596,350
597,425
598,325
599,310
600,300
601,350
602,285
603,315
604,190
605,190
606,350
607,400
608,285
609,400
610,380
611,615
612,505
613,540
614,325
615,515
616,515
617,450
618,265
619,205
620,390
621,300
622,350
623,360
624,365
625,540
626,465
627,350
628,350
629,210
630,350
631,335
632,310
633,465
634,350
635,400
636,275
637,350
638,290
639,270
640,300
641,515
642,290
643,250
644,280
645,285
646,325
647,285
648,310
649,425
650,375
651,450
652,260
653,190
654,410
655,275
656,335
657,540
658,410
659,285
660,310
661,365
662,335
663,375
664,260
665,275
666,365
667,265
668,275
669,200
670,335
671,325
672,350
673,300
674,430
675,440
676,325
677,300
678,85
679,300
680,300
681,355
682,275
683,345
684,335
685,310
686,335
687,300
688,350
689,415
690,335
691,365
692,375
693,340
694,300
695,240
696,355
697,340
698,375
699,275
700,350
701,275
